Index,Year,"pop_[0,15)","pop_[15,65)","pop_[65,100]","mort_rate_[0,15)","mort_rate_[15,65)","mort_rate_[65,100]","ao_rate_[0,15)","ao_rate_[15,65)","ao_rate_[65,100]",B,"sim_[0,15)","sim_[15,65)","sim_[65,99]","sim_[0,99]"
293,2046,322407.158,1119595.461,199565.3168,0.000421098235104611,0.00220594461935708,0.0265611261730454,0,0,0,20606.527,322401.055601776,1119559.19670502,199559.528596877,1641519.78090367
294,2046,322407.158,1119595.461,199565.3168,0.000421098235104611,0.00220594461935708,0.0265611261730454,0.0702220628251179,0.0144535991484589,0,0,322265.293086266,1117089.51111899,194259.002778782,1633613.80698404
295,2047,320001.627,1121145.453,205251.2367,0.000527083104117421,0.00212187490033811,0.0266642978160534,0,0,0,20496.504,319995.958082653,1121109.4431734,205245.228902387,1646350.63015844
296,2047,320001.627,1121145.453,205251.2367,0.000527083104117421,0.00212187490033811,0.0266642978160534,0.0702028491111522,0.014787383842608,0,0,319827.293619762,1118730.5891854,199772.508993609,1638330.39179877
297,2048,317594.523,1122302.195,210995.037,0.000614265686670223,0.00205365066056185,0.0267069141164121,0,0,0,20383.327,317589.257821443,1122266.47142483,210988.813957095,1650844.54320337
298,2048,317594.523,1122302.195,210995.037,0.000614265686670223,0.00205365066056185,0.0267069141164121,0.0701300301910336,0.0150741406419929,0,0,317394.173637908,1119961.72814446,205353.953823219,1642709.85560559
299,2049,315209.939,1123073.529,216758.4765,0.000693926063206618,0.00200117778157294,0.0266174727466215,0,0,0,20264.703,315205.049308209,1123038.12037764,216752.044018696,1654995.21370454
300,2049,315209.939,1123073.529,216758.4765,0.000693926063206618,0.00200117778157294,0.0266174727466215,0.0700107575620293,0.0153347228669586,0,0,314986.32030924,1120790.72144328,210982.652394254,1646759.69414677
301,2050,312858.792,1123448.303,222560.479,0.000261418865151297,0.00223708306348358,0.0258297500966559,0,0,0,20138.939,312854.251185498,1123413.23575507,222553.842499331,1658821.3294399
302,2050,312858.792,1123448.303,222560.479,0.000261418865151297,0.00223708306348358,0.0258297500966559,0.0698621882810687,0.0155379019591143,0,0,312772.465182195,1120900.06703207,216805.332364523,1650477.86457878
303,2051,310862.547,1122861.738,228628.5819,0.000366679419649962,0.00213346788434687,0.0259781732901946,0,0,0,20018.594,310858.325707604,1122827.05398044,228621.740157434,1662307.11984547
304,2051,310862.547,1122861.738,228628.5819,0.000366679419649962,0.00213346788434687,0.0259781732901946,0.0696668553924002,0.0157731931687316,0,0,310744.34035714,1120431.53852109,222682.564973718,1653858.44385195
305,2052,308876.712,1122051.216,234577.4986,0.000441715505140605,0.00205410423989161,0.0260527452609087,0,0,0,19890.972,308872.787779091,1122016.93175128,234570.461801558,1665460.18133193
306,2052,308876.712,1122051.216,234577.4986,0.000441715505140605,0.00205410423989161,0.0260527452609087,0.0695001904269989,0.016000886367268,0,0,308736.353879613,1119712.19201454,228459.257314508,1656907.80320866
307,2053,306902.943,1120986.903,240430.8764,0.00049963452714763,0.00199620125732425,0.0260717375177155,0,0,0,19756.55,306899.294858733,1120953.03429137,240423.654029666,1668275.98317977
308,2053,306902.943,1120986.903,240430.8764,0.00049963452714763,0.00199620125732425,0.0260717375177155,0.0693803699948259,0.016206405512528,0,0,306745.957374664,1118715.38643492,234155.391628755,1659616.73543833
309,2054,304930.579,1119667.437,246188.3074,0.000558261546853123,0.00195378866567797,0.0259944572122897,0,0,0,19616.639,304927.187486226,1119633.99818533,246180.908925521,1670742.09459708
310,2054,304930.579,1119667.437,246188.3074,0.000558261546853123,0.00195378866567797,0.0259944572122897,0.0692923313014403,0.0164013437086957,0,0,304756.958362862,1117446.46996997,239781.569821974,1661984.9981548
311,2055,302945.101,1118085.908,251883.7679,0.000221024863959141,0.00214818628940516,0.0253976781229188,0,0,0,19472.444,302941.948146573,1118052.91221769,251876.201694987,1672871.06205925
312,2055,302945.101,1118085.908,251883.7679,0.000221024863959141,0.00214818628940516,0.0253976781229188,0.0692057004181513,0.0165299978792926,0,0,302874.990443697,1115651.12628083,245479.130997514,1664005.24772205
313,2056,301189.05,1115805.993,257693.9728,0.000280027806309202,0.00206267997814424,0.0255609903888808,0,0,0,19338.745,301186.116687341,1115773.46492894,257686.241793998,1674645.82341028
314,2056,301189.05,1115805.993,257693.9728,0.000280027806309202,0.00206267997814424,0.0255609903888808,0.0691001382557218,0.0166818858497941,0,0,301101.776199794,1113471.98134269,251099.526244155,1665673.28378664
315,2057,299415.331,1113438.662,263263.8685,0.000341381808407593,0.001991389665288,0.0256666749898903,0,0,0,19201.317,299412.60196548,1113406.6068553,263255.986156878,1676075.19497765
316,2057,299415.331,1113438.662,263263.8685,0.000341381808407593,0.001991389665288,0.0256666749898903,0.0690390059497162,0.0168687162400287,0,0,299310.387949961,1111189.38044514,256499.080321047,1666998.84871615
317,2058,297607.686,1110927.899,268667.9627,0.000410666797611703,0.00193388282272722,0.0257209392264967,0,0,0,19061.03,297605.147173958,1110896.32270357,268659.940138903,1677161.41001643
318,2058,297607.686,1110927.899,268667.9627,0.000410666797611703,0.00193388282272722,0.0257209392264967,0.069033183738797,0.017095843756126,0,0,297482.930621215,1108747.97938726,261749.754145996,1667980.66415448
319,2059,295745.882,1108216.093,273980.4408,0.000488389797201672,0.00189066169383989,0.0256674170586618,0,0,0,18918.95,295743.520450023,1108185.0023034,273972.286847582,1677900.809601
320,2059,295745.882,1108216.093,273980.4408,0.000488389797201672,0.00189066169383989,0.0256674170586618,0.069067426774166,0.017350429950509,0,0,295599.082332046,1106089.79936986,266940.125898549,1668629.00760045
321,2060,293816.423,1105254.29,279287.8751,0.000196956991991182,0.00206411368377279,0.025193320986642,0,0,0,18775.78,293814.226782694,1105223.69214678,279279.595940359,1678317.51486983
322,2060,293816.423,1105254.29,279287.8751,0.000196956991991182,0.00206411368377279,0.025193320986642,0.0691267768622913,0.0175305419183238,0,0,293756.358016383,1102942.38480019,272243.615434814,1668942.35825139
323,2061,292040.486,1101667.127,284728.4749,0.00024526662358848,0.00198122837170012,0.0253688613478541,0,0,0,18646.372,292038.442435252,1101637.03883355,284720.072354836,1678395.55362364
324,2061,292040.486,1101667.127,284728.4749,0.00024526662358848,0.00198122837170012,0.0253688613478541,0.0691871288034845,0.0177333673023888,0,0,291966.815152517,1099454.4442769,277497.048316316,1668918.30774573
325,2062,290213.683,1098009.068,289962.8078,0.000318121406393979,0.00191087735520423,0.0254774502058274,0,0,0,18516.922,290211.781791265,1097979.4900922,289954.293665746,1678145.56554921
326,2062,290213.683,1098009.068,289962.8078,0.000318121406393979,0.00191087735520423,0.0254774502058274,0.0692587854021236,0.0179558628974975,0,0,290119.459211089,1095881.38594811,282566.997586911,1668567.84274611
327,2063,288322.082,1094232.183,295054.0228,0.000411586308379008,0.00185390582672162,0.0255330089511127,0,0,0,18386.469,288320.313634222,1094203.11647218,295045.406894084,1677568.83700049
328,2063,288322.082,1094232.183,295054.0228,0.000411586308379008,0.00185390582672162,0.0255330089511127,0.0693280479270788,0.0181928858058113,0,0,288201.644940702,1092174.56693894,287512.009878873,1667888.22175852
329,2064,286357.737,1090288.982,300049.4797,0.000512914961848687,0.00181175536599754,0.0254768053834328,0,0,0,18253.525,286356.09263648,1090260.42842227,300040.770333415,1676657.29139217
330,2064,286357.737,1090288.982,300049.4797,0.000512914961848687,0.00181175536599754,0.0254768053834328,0.0693947847109675,0.0184389271333701,0,0,286209.216312151,1088285.14324075,292396.690020535,1666891.04957343
331,2065,284319.57,1086136.092,305022.9637,0.000190610041285622,0.00198260158957153,0.0251049892024632,0,0,0,18117.053,284318.041374609,1086108.05328448,305014.166910668,1675440.26156975
332,2065,284319.57,1086136.092,305022.9637,0.000190610041285622,0.00198260158957153,0.0251049892024632,0.0694825176720184,0.0186051379660983,0,0,284263.847501004,1083954.73373159,297356.789543777,1665575.37077637
333,2066,282449.48,1081417.437,310067.6592,0.000261271999624779,0.00189208501682969,0.0252741163933069,0,0,0,17989.762,282448.058149791,1081389.92379089,310058.777923083,1673896.75986376
334,2066,282449.48,1081417.437,310067.6592,0.000261271999624779,0.00189208501682969,0.0252741163933069,0.0695647682247639,0.0187859200430476,0,0,282374.262380849,1079343.84211873,302222.316281088,1663940.42078067
335,2067,280518.5,1076695.457,314869.3353,0.000331879889388542,0.00181512624815405,0.0253818689194371,0,0,0,17859.992,280517.177777511,1076668.46480522,314860.381399744,1672046.02398247
336,2067,280518.5,1076695.457,314869.3353,0.000331879889388542,0.00181512624815405,0.0253818689194371,0.0696412304019862,0.0189790719298944,0,0,280424.079767579,1074714.17561419,306868.636471131,1662006.8918529
337,2068,278532.295,1071921.909,319485.8311,0.000398467661311241,0.00175340363472853,0.0254426570707568,0,0,0,17729.131,278531.065705645,1071895.43401107,319476.814607794,1669903.31432451
338,2068,278532.295,1071921.909,319485.8311,0.000398467661311241,0.00175340363472853,0.0254426570707568,0.0696929594847165,0.0191803147736539,0,0,278420.080083291,1070015.96866103,311348.47557167,1659784.52431599
339,2069,276505.418,1067046.436,323959.2566,0.000467999077479075,0.00170786304794879,0.0253741245231633,0,0,0,17599.056,276504.275324141,1067020.47504158,323950.186169952,1667474.93653567
340,2069,276505.418,1067046.436,323959.2566,0.000467999077479075,0.00170786304794879,0.0253741245231633,0.0697217596443079,0.0193792852067236,0,0,276374.871578371,1065198.15020085,315730.233806773,1657303.255586
341,2070,274448.275,1062030.951,328370.7525,0.000188623456537695,0.00187610544809602,0.0249656074865375,0,0,0,17471.027,274447.21302552,1062005.50125488,328361.634292849,1664814.34857325
342,2070,274448.275,1062030.951,328370.7525,0.000188623456537695,0.00187610544809602,0.0249656074865375,0.0697560554475633,0.0195038497240027,0,0,274395.445843562,1060013.06694807,320163.886617456,1654572.39940908
343,2071,272560.787,1056515.712,332854.3003,0.000239043143366979,0.00177783931648723,0.025128051377213,0,0,0,17356.855,272559.799491286,1056490.7790297,332845.136256035,1661895.71477702
344,2071,272560.787,1056515.712,332854.3003,0.000239043143366979,0.00177783931648723,0.025128051377213,0.0697705859570917,0.0196725851580717,0,0,272494.645940061,1054612.50818523,324481.386571538,1651588.54069683
345,2072,270663.925,1051027.157,337083.9549,0.000300960898375169,0.00169730335506768,0.0252214044039681,0,0,0,17245.61,270663.006845936,1051002.73334589,337074.75599486,1658740.49618669
346,2072,270663.925,1051027.157,337083.9549,0.000300960898375169,0.00169730335506768,0.0252214044039681,0.0697821492173317,0.0197608124686245,0,0,270581.547864239,1049218.8628804,328573.257259545,1648373.66800418
347,2073,268755.685,1045610.288,341028.818,0.000374488246985716,0.00163416874782718,0.0252751264975192,0,0,0,17136.48,268754.831449991,1045586.36494483,341019.595449796,1655360.79184461
348,2073,268755.685,1045610.288,341028.818,0.000374488246985716,0.00163416874782718,0.0252751264975192,0.0697863924644535,0.0197111464419435,0,0,268654.185924292,1043877.70038408,332400.28203667,1644932.16834504
349,2074,266834.23,1040367.642,344584.0821,0.000454818329065354,0.00158952491811759,0.0252021186913024,0,0,0,17028.265,266833.436633029,1040344.20830594,344574.849080131,1651752.4940191
350,2074,266834.23,1040367.642,344584.0821,0.000454818329065354,0.00158952491811759,0.0252021186913024,0.0697802737328065,0.0195801654214202,0,0,266712.075895241,1038690.55526342,335890.832835576,1641293.46399423
351,2075,264900.193,1035335.996,347772.6367,0.00018932506983449,0.00176118109322509,0.0248361592370923,0,0,0,16919.927,264899.455690726,1035313.0395137,347763.405092858,1647975.90029729
352,2075,264900.193,1035335.996,347772.6367,0.00018932506983449,0.00176118109322509,0.0248361592370923,0.0697701610598234,0.0193914185009075,0,0,264849.303582778,1033489.66576294,339126.297787139,1637465.26713286
353,2076,263142.171,1030129.734,350753.7568,0.000240531997927507,0.00165979478644085,0.0250334531578319,0,0,0,16820.903,263141.485402329,1030107.25124594,350744.533678984,1643993.27032725
354,2076,263142.171,1030129.734,350753.7568,0.000240531997927507,0.00165979478644085,0.0250334531578319,0.0697396127619166,0.0192116541336058,0,0,263078.191455108,1028397.48460084,341964.186824765,1633439.86288072
355,2077,261391.11,1025302.335,353170.0575,0.000294270978209554,0.00157894996103769,0.0251864168895765,0,0,0,16722.531,261390.472533921,1025280.31022968,353160.859158253,1639831.64192185
356,2077,261391.11,1025302.335,353170.0575,0.000294270978209554,0.00157894996103769,0.0251864168895765,0.0697070411189223,0.0191558711905158,0,0,261313.552903874,1023661.44392379,344266.002530412,1629240.99935807
357,2078,259646.388,1020672.98,355213.4643,0.00035347389697804,0.00152124533978226,0.0253116666974471,0,0,0,16624.534,259645.79533184,1020651.40154149,355204.302232275,1635501.4991056
358,2078,259646.388,1020672.98,355213.4643,0.00035347389697804,0.00152124533978226,0.0253116666974471,0.0696667380146655,0.0192839091422768,0,0,259554.01732073,1019098.74035335,346213.489324672,1624866.24699875
359,2079,257907.151,1015999.654,357111.576,0.000423689876119515,0.00148776667994965,0.0252416923220061,0,0,0,16526.61,257906.600025414,1015978.51535317,357102.456392709,1630987.57177129
360,2079,257907.151,1015999.654,357111.576,0.000423689876119515,0.00148776667994965,0.0252416923220061,0.0696164806118175,0.0195293393001922,0,0,257797.327609999,1014466.97637048,348088.586061011,1620352.89004149
361,2080,256169.864,1011113.461,359123.1881,0.000180162321669175,0.00166059069383917,0.0249085247717877,0,0,0,16428.193,256169.35183286,1011092.75907409,359114.110861236,1626376.22176818
362,2080,256169.864,1011113.461,359123.1881,0.000180162321669175,0.00166059069383917,0.0249085247717877,0.0695646485513698,0.0196910573850382,0,0,256123.199767693,1009413.74784776,350169.108134951,1615706.0557504
363,2081,254598.815,1005698.483,361332.3739,0.000218866289514508,0.0015605812004823,0.0250952202568807,0,0,0,16338.403,254598.338639698,1005678.22111542,361323.336264773,1621599.8960199
364,2081,254598.815,1005698.483,361332.3739,0.000218866289514508,0.0015605812004823,0.0250952202568807,0.0694955532590425,0.0198848542606956,0,0,254542.615646003,1004108.77858982,352255.847557258,1610907.24179308
365,2082,253046.944,1000284.638,363391.4582,0.000268545525114683,0.00148260686814372,0.0252004685016419,0,0,0,16249.176,253046.500945871,1000264.80848489,363382.466200178,1616693.77563094
366,2082,253046.944,1000284.638,363391.4582,0.000268545525114683,0.00148260686814372,0.0252004685016419,0.0694338887326507,0.0200724976980677,0,0,252978.546440396,998781.809009868,354225.057806651,1605985.41325691
367,2083,251504.22,994837.651,365355.4079,0.000333743930420627,0.00142608656862842,0.02525944590097,0,0,0,16158.482,251503.807938509,994818.246923121,365346.465957125,1611668.52081875
368,2083,251504.22,994837.651,365355.4079,0.000333743930420627,0.00142608656862842,0.02525944590097,0.0693807272099024,0.0202243620151788,0,0,251419.870069132,993399.549982957,356118.01666517,1600937.43671726
369,2084,249956.455,989354.683,367222.4328,0.000411698442677189,0.00139215162263451,0.0251062309056012,0,0,0,16063.805,249956.071793094,989335.697523289,367213.545013427,1606505.31432981
370,2084,249956.455,989354.683,367222.4328,0.000411698442677189,0.00139215162263451,0.0251062309056012,0.0693328876724198,0.0203558674438165,0,0,249853.165267599,987958.392226652,357994.196960655,1595805.75445491
371,2085,248390.953,983813.869,369125.8951,0.000169839448512232,0.00154937677162703,0.0247638004432932,0,0,0,15963.337,248390.596666463,983795.295717744,369117.062061067,1601302.95444527
372,2085,248390.953,983813.869,369125.8951,0.000169839448512232,0.00154937677162703,0.0247638004432932,0.0692899435267159,0.0204341139312364,0,0,248348.41014451,982271.026138523,359976.320795973,1590595.757079
373,2086,246962.943,977903.489,371142.557,0.00020474195698672,0.00144399528185168,0.024884882117258,0,0,0,15864.428,246962.611473629,977885.327481577,371133.777082937,1595981.71603814
374,2086,246962.943,977903.489,371142.557,0.00020474195698672,0.00144399528185168,0.024884882117258,0.0692398414645051,0.0205390195755523,0,0,246912.047865253,976473.265682502,361898.156790496,1585283.47033825
375,2087,245526.879,972121.35,372956.8882,0.000239511627667222,0.0013676524679781,0.0249291600486152,0,0,0,15761.227,245526.570559503,972103.590425012,372948.167339168,1590578.32832368
376,2087,245526.879,972121.35,372956.8882,0.000239511627667222,0.0013676524679781,0.0249291600486152,0.0692064423284055,0.0206612256780355,0,0,245467.764090953,970774.090550437,363650.882785732,1579892.73742712
377,2088,244076.537,966394.343,374651.4122,0.000276867476682763,0.00132120129336,0.0249387202390894,0,0,0,15655.229,244076.250048193,966376.977061437,374642.754294198,1585095.98140383
378,2088,244076.537,966394.343,374651.4122,0.000276867476682763,0.00132120129336,0.0249387202390894,0.0691873896350448,0.0207984956608336,0,0,244008.673272724,965100.19854947,365299.643455253,1574408.51527745
379,2089,242607.848,960651.777,376270.7623,0.000330530331772771,0.00130173122474386,0.0247402525110777,0,0,0,15548.789,242607.581055016,960634.797779174,376262.170135484,1579504.54896967
380,2089,242607.848,960651.777,376270.7623,0.000330530331772771,0.00130173122474386,0.0247402525110777,0.0691768439387215,0.0209423634299567,0,0,242527.391890759,959384.309467329,366953.349035966,1568865.05039405
381,2090,241113.745,954837.552,377975.1328,0.000145294682479702,0.00142230822045508,0.0244661421180178,0,0,0,15443.547,241113.496691761,954820.953616996,377966.605398894,1573901.05570765
382,2090,241113.745,954837.552,377975.1328,0.000145294682479702,0.00142230822045508,0.0244661421180178,0.0691817781427493,0.0210159279225477,0,0,241078.464182818,953462.903925604,368719.22071534,1563260.58882376
383,2091,239714.262,948763.335,379744.4551,0.000151600302508048,0.0013333898666138,0.024554990388266,0,0,0,15348.831,239714.030939821,948747.114957818,379735.991525397,1568197.13742304
384,2091,239714.262,948763.335,379744.4551,0.000151600302508048,0.0013333898666138,0.024554990388266,0.0691813326561077,0.0211082571532774,0,0,239677.690220215,947482.065168754,370411.577903412,1557571.33329238
385,2092,238317.489,942816.08,381324.2152,0.000186063244480783,0.00126628768941994,0.0245671018529858,0,0,0,15257.141,238317.273992501,942800.229121932,381315.820247992,1562433.32336242
386,2092,238317.489,942816.08,381324.2152,0.000186063244480783,0.00126628768941994,0.0245671018529858,0.0691927655979812,0.0211979325929145,0,0,238272.931907286,941606.372798212,371947.995653805,1551827.3003593
387,2093,236909.112,936956.173,382778.7429,0.000253882742846212,0.00122175703160599,0.0245445844135251,0,0,0,15167.077,236908.911946699,936940.682946228,382770.419780199,1556620.01467313
388,2093,236909.112,936956.173,382778.7429,0.000253882742846212,0.00122175703160599,0.0245445844135251,0.0692162957492986,0.0212725204509036,0,0,236848.764862329,935795.969078641,373375.478900903,1546020.21284187
389,2094,235472.071,931154.846,384126.1205,0.000348787958579733,0.00120336612416005,0.0242767382678096,0,0,0,15077.046,235471.884891699,931139.709039739,384117.871831178,1550729.46576262
390,2094,235472.071,931154.846,384126.1205,0.000348787958579733,0.00120336612416005,0.0242767382678096,0.0692475256949892,0.0213339545106474,0,0,235389.755133665,930019.20705702,374792.742792745,1540201.70498343
391,2095,233993.352,925374.015,385543.1605,0.000136925657306941,0.00130380365552185,0.0240561721796408,0,0,0,14985.683,233993.178904546,925359.224108002,385534.984928674,1544887.38794122
392,2095,233993.352,925374.015,385543.1605,0.000136925657306941,0.00130380365552185,0.0240561721796408,0.0692915800487735,0.0213311004861359,0,0,233961.139234719,924152.737368939,376260.488949954,1534374.36555361
393,2096,232618.159,919460.615,386930.3988,0.000161032209244127,0.00120881063357681,0.0241097302102457,0,0,0,14900.431,232617.99794436,919446.165753928,386922.296748733,1538986.46044702
394,2096,232618.159,919460.615,386930.3988,0.000161032209244127,0.00120881063357681,0.0241097302102457,0.069331840522937,0.0213464048616469,0,0,232580.538954241,918334.729451763,377593.704561792,1528508.9729678
395,2097,231233.406,913760.846,388101.1913,0.000205134136857743,0.0011432347322945,0.024082807757851,0,0,0,14815.407,231233.256160712,913746.728567745,388093.167149108,1533073.15187757
396,2097,231233.406,913760.846,388101.1913,0.000205134136857743,0.0011432347322945,0.024082807757851,0.069364900698414,0.0213631892792296,0,0,231185.822326297,912702.101571126,378746.794012521,1522634.71790994
397,2098,229833.338,908210.417,389131.6791,0.000258583826387659,0.00111180383320098,0.024032651729564,0,0,0,14730.982,229833.198613635,908196.622685501,389123.73553483,1527153.55683397
398,2098,229833.338,908210.417,389131.6791,0.000258583826387659,0.00111180383320098,0.024032651729564,0.0693756929187053,0.021373937150075,0,0,229773.767465707,907186.8861991,379772.060319014,1516732.71398382
399,2099,228421.768,902742.31,390043.147,0.000320684170772245,0.00111741754071149,0.0237117281271355,0,0,0,14648.001,228421.638353237,902728.831185077,390035.28614574,1521185.75568405
400,2099,228421.768,902742.31,390043.147,0.000320684170772245,0.00111741754071149,0.0237117281271355,0.0693641904274424,0.0213796221448932,0,0,228348.387149555,901720.106154605,380786.875480663,1510855.36878482
401,2100,227003.907,897286.444,391043.9761,1,1,1,0,0,0,14567.828,227003.786426334,897273.274151178,391036.195764922,1515313.25634243
402,2100,227003.907,897286.444,391043.9761,1,1,1,0,0,0,0,0,0,0,0
